raw_id,doc_id,text,group_key,num_aspects,label_signature,aspects
2931,sentfin_002931,Trent rallies over 6% as Tesco completes establishment of a 50:50 JV,trent rallies over 6 as tesco completes establishment of a 5050 jv,2,neutral+positive,"[{'term': 'Tesco', 'sentiment': 'neutral', 'char_from': 25, 'char_to': 30, 'match_status': 'matched', 'match_type': 'whole_word_unique'}, {'term': 'Trent', 'sentiment': 'positive', 'char_from': 0, 'char_to': 5, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2932,sentfin_002932,TV Today Network Q3 jumps 34.46 per cent to Rs 20.64 crore,tv today network q3 jumps 3446 per cent to rs 2064 crore,1,positive,"[{'term': 'TV Today Network', 'sentiment': 'positive', 'char_from': 0, 'char_to': 16, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2933,sentfin_002933,TV Today surges 8 per cent on increase in FII investment limit,tv today surges 8 per cent on increase in fii investment limit,1,positive,"[{'term': 'TV Today', 'sentiment': 'positive', 'char_from': 0, 'char_to': 8, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2934,sentfin_002934,UB Group to hike stake in MCFL; to buy shares from Zuari,ub group to hike stake in mcfl to buy shares from zuari,2,neutral+positive,"[{'term': 'MCFL', 'sentiment': 'positive', 'char_from': 26, 'char_to': 30, 'match_status': 'matched', 'match_type': 'whole_word_unique'}, {'term': 'UB Group', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 8, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2935,sentfin_002935,Uflex rallies nearly 8% as Q2 net profit grows by over 40%,uflex rallies nearly 8 as q2 net profit grows by over 40,1,positive,"[{'term': 'Uflex', 'sentiment': 'positive', 'char_from': 0, 'char_to': 5, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2936,sentfin_002936,"United Breweries gains 28% in four days on bourses, valuations look stretched",united breweries gains 28 in four days on bourses valuations look stretched,1,positive,"[{'term': 'United Breweries', 'sentiment': 'positive', 'char_from': 0, 'char_to': 16, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2937,sentfin_002937,USL stock up 3% as Diageo buys shares; ups stake to 29%,usl stock up 3 as diageo buys shares ups stake to 29,2,neutral+positive,"[{'term': 'Diageo', 'sentiment': 'neutral', 'char_from': 19, 'char_to': 25, 'match_status': 'matched', 'match_type': 'whole_word_unique'}, {'term': 'USL', 'sentiment': 'positive', 'char_from': 0, 'char_to': 3, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2938,sentfin_002938,V-Guard rallies 12% as Q4 net profit doubles to Rs 20.5 crores,vguard rallies 12 as q4 net profit doubles to rs 205 crores,1,positive,"[{'term': 'V-Guard', 'sentiment': 'positive', 'char_from': 0, 'char_to': 7, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2939,sentfin_002939,V-Guard: Bullish on growth due to diversification and expansion in new markets,vguard bullish on growth due to diversification and expansion in new markets,1,positive,"[{'term': 'V-Guard', 'sentiment': 'positive', 'char_from': 0, 'char_to': 7, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2940,sentfin_002940,"Waiting for levels of around 310 to buy Bharti: Ambareesh Baliga, Karvy",waiting for levels of around 310 to buy bharti ambareesh baliga karvy,2,neutral+positive,"[{'term': 'Bharti', 'sentiment': 'positive', 'char_from': 40, 'char_to': 46, 'match_status': 'matched', 'match_type': 'whole_word_unique'}, {'term': 'Karvy', 'sentiment': 'neutral', 'char_from': 66, 'char_to': 71, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2941,sentfin_002941,Whirlpool India Q1 profit grows 18 per cent at Rs 98.1 crore,whirlpool india q1 profit grows 18 per cent at rs 981 crore,1,positive,"[{'term': 'Whirlpool India', 'sentiment': 'positive', 'char_from': 0, 'char_to': 15, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2942,sentfin_002942,"Would buy Hindustan Motors above 30: Sandeep Wagle, APTART Technical Advisory Services",would buy hindustan motors above 30 sandeep wagle aptart technical advisory services,2,neutral+positive,"[{'term': 'APTART Technical Advisory Services', 'sentiment': 'neutral', 'char_from': 52, 'char_to': 86, 'match_status': 'matched', 'match_type': 'whole_word_unique'}, {'term': 'Hindustan Motors', 'sentiment': 'positive', 'char_from': 10, 'char_to': 26, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2943,sentfin_002943,Yen rises after Bank of Japan holds fire on further easing measures,yen rises after bank of japan holds fire on further easing measures,1,positive,"[{'term': 'Yen', 'sentiment': 'positive', 'char_from': 0, 'char_to': 3, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2944,sentfin_002944,Yes Bank registers 30% rise in Q2 profit on higher fee income,yes bank registers 30 rise in q2 profit on higher fee income,1,positive,"[{'term': 'Yes Bank', 'sentiment': 'positive', 'char_from': 0, 'char_to': 8, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2945,sentfin_002945,"Yuan firms in late trade, set for biggest daily rise since March",yuan firms in late trade set for biggest daily rise since march,1,positive,"[{'term': 'Yuan', 'sentiment': 'positive', 'char_from': 0, 'char_to': 4, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2946,sentfin_002946,4450 to 4480 may be next support range for Bank Nifty: Mitesh Thacker,4450 to 4480 may be next support range for bank nifty mitesh thacker,1,positive,"[{'term': 'Bank Nifty', 'sentiment': 'positive', 'char_from': 43, 'char_to': 53, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2947,sentfin_002947,Adani Enterprises surges 13%; experts say surge in group stocks likely to continue,adani enterprises surges 13 experts say surge in group stocks likely to continue,1,positive,"[{'term': 'Adani Enterprises', 'sentiment': 'positive', 'char_from': 0, 'char_to': 17, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2948,sentfin_002948,Advanta rallies over 12% as Q3 net profit grows to Rs 25.42 crore,advanta rallies over 12 as q3 net profit grows to rs 2542 crore,1,positive,"[{'term': 'Advanta', 'sentiment': 'positive', 'char_from': 0, 'char_to': 7, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2949,sentfin_002949,AirAsia shares gain 8 per cent after report it may be taken private,airasia shares gain 8 per cent after report it may be taken private,1,positive,"[{'term': 'AirAsia', 'sentiment': 'positive', 'char_from': 0, 'char_to': 7, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2950,sentfin_002950,Ajanta Pharma Q2 net profit up 41 per cent at Rs 78.63 crore,ajanta pharma q2 net profit up 41 per cent at rs 7863 crore,1,positive,"[{'term': 'Ajanta Pharma', 'sentiment': 'positive', 'char_from': 0, 'char_to': 13, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2951,sentfin_002951,"Aptech's roof on the upside is 115 to 117: Ashwani Gujral, Market Strategist",aptechs roof on the upside is 115 to 117 ashwani gujral market strategist,1,positive,"[{'term': 'Aptech', 'sentiment': 'positive', 'char_from': 0, 'char_to': 6, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2952,sentfin_002952,"ARSS Infra gets Rs 114.49 cr order, stock jumps by over 7 pc",arss infra gets rs 11449 cr order stock jumps by over 7 pc,1,positive,"[{'term': 'ARSS Infra', 'sentiment': 'positive', 'char_from': 0, 'char_to': 10, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2953,sentfin_002953,"AstraZeneca up 20% on delisting proposal, locked in upper circuit at Rs 1,110.90",astrazeneca up 20 on delisting proposal locked in upper circuit at rs 111090,1,positive,"[{'term': 'AstraZeneca', 'sentiment': 'positive', 'char_from': 0, 'char_to': 11, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2954,sentfin_002954,"Automotive segment looks to be a winner: Raamdeo Agrawal, Motilal Oswal Financial Services",automotive segment looks to be a winner raamdeo agrawal motilal oswal financial services,2,neutral+positive,"[{'term': 'Automotive segment', 'sentiment': 'positive', 'char_from': 0, 'char_to': 18, 'match_status': 'matched', 'match_type': 'whole_word_unique'}, {'term': 'Motilal Oswal Financial Services', 'sentiment': 'neutral', 'char_from': 58, 'char_to': 90, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2955,sentfin_002955,"Balrampur Chini strongest in the sugar space: Sandeep Wagle, APTART Technical Advisory Services",balrampur chini strongest in the sugar space sandeep wagle aptart technical advisory services,2,neutral+positive,"[{'term': 'APTART Technical Advisory Services', 'sentiment': 'neutral', 'char_from': 61, 'char_to': 95, 'match_status': 'matched', 'match_type': 'whole_word_unique'}, {'term': 'Balrampur Chini', 'sentiment': 'positive', 'char_from': 0, 'char_to': 15, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2956,sentfin_002956,Bata is a great long term bet for 10-15 years period: Sudip Bandyopadhyay,bata is a great long term bet for 1015 years period sudip bandyopadhyay,1,positive,"[{'term': 'Bata', 'sentiment': 'positive', 'char_from': 0, 'char_to': 4, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2957,sentfin_002957,Best time for the insurance companies to list to attract investment: Deepak Shenoy,best time for the insurance companies to list to attract investment deepak shenoy,1,positive,"[{'term': 'insurance companies', 'sentiment': 'positive', 'char_from': 18, 'char_to': 37, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2958,sentfin_002958,Bond yields end up tracking oil prices; biggest weekly rise in 2-1/2 months,bond yields end up tracking oil prices biggest weekly rise in 212 months,1,positive,"[{'term': 'Bond', 'sentiment': 'positive', 'char_from': 0, 'char_to': 4, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2959,sentfin_002959,"Break above 8,060 on Nifty may trigger 100-point rally on index: Mitesh Thacker",break above 8060 on nifty may trigger 100point rally on index mitesh thacker,1,positive,"[{'term': 'Nifty', 'sentiment': 'positive', 'char_from': 21, 'char_to': 26, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2960,sentfin_002960,"Break above 8,340 on Nifty can trigger 100-point rally on index: Mitesh Thacker",break above 8340 on nifty can trigger 100point rally on index mitesh thacker,1,positive,"[{'term': 'Nifty', 'sentiment': 'positive', 'char_from': 21, 'char_to': 26, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2961,sentfin_002961,Colgate Palmolive India Q2 net up 21 per cent at Rs 157 crore,colgate palmolive india q2 net up 21 per cent at rs 157 crore,1,positive,"[{'term': 'Colgate Palmolive', 'sentiment': 'positive', 'char_from': 0, 'char_to': 17, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2962,sentfin_002962,Consistent performance behind Bajaj Finance's premium valuations; stock a long-term play: Deven Choksey,consistent performance behind bajaj finances premium valuations stock a longterm play deven choksey,1,positive,"[{'term': 'Bajaj Finance', 'sentiment': 'positive', 'char_from': 30, 'char_to': 43, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2963,sentfin_002963,"Contrarian view: Domestic institutional investors see opportunity in Bharti Airtel, Maruti Suzuki stocks",contrarian view domestic institutional investors see opportunity in bharti airtel maruti suzuki stocks,2,positive,"[{'term': 'Bharti Airtel', 'sentiment': 'positive', 'char_from': 69, 'char_to': 82, 'match_status': 'matched', 'match_type': 'whole_word_unique'}, {'term': 'Maruti Suzuki', 'sentiment': 'positive', 'char_from': 84, 'char_to': 97, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2964,sentfin_002964,Crisil Q4 net profit moves up 17 pc to over Rs 45 cr,crisil q4 net profit moves up 17 pc to over rs 45 cr,1,positive,"[{'term': 'Crisil', 'sentiment': 'positive', 'char_from': 0, 'char_to': 6, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2965,sentfin_002965,"DCM Shriram Consolidated rallies 17%, hits 52-week high on plans to reward shareholders",dcm shriram consolidated rallies 17 hits 52week high on plans to reward shareholders,1,positive,"[{'term': 'DCM Shriram Consolidated', 'sentiment': 'positive', 'char_from': 0, 'char_to': 24, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2966,sentfin_002966,Decision on cut in government stake structurally positive for Dena Bank: Amit Khurana,decision on cut in government stake structurally positive for dena bank amit khurana,1,positive,"[{'term': 'Dena Bank', 'sentiment': 'positive', 'char_from': 62, 'char_to': 71, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2967,sentfin_002967,Delta Corp rallies nearly 5% as Jhunjhuwala buys stake worth Rs 11 crore,delta corp rallies nearly 5 as jhunjhuwala buys stake worth rs 11 crore,1,positive,"[{'term': 'Delta Corp', 'sentiment': 'positive', 'char_from': 0, 'char_to': 10, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2968,sentfin_002968,Deutsche Bank sees Sensex 20% up in 2014; top 7 midcap ideas,deutsche bank sees sensex 20 up in 2014 top 7 midcap ideas,2,neutral+positive,"[{'term': 'Deutsche Bank', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 13, 'match_status': 'matched', 'match_type': 'whole_word_unique'}, {'term': 'Sensex', 'sentiment': 'positive', 'char_from': 19, 'char_to': 25, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2969,sentfin_002969,Diageo launches $1.9 billion second open offer to hike USL stake to 55%,diageo launches 19 billion second open offer to hike usl stake to 55,2,neutral+positive,"[{'term': 'Diageo', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 6, 'match_status': 'matched', 'match_type': 'whole_word_unique'}, {'term': 'USL', 'sentiment': 'positive', 'char_from': 55, 'char_to': 58, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2970,sentfin_002970,Economic revival for Concor anticipated; limited upside for stock seen in short term,economic revival for concor anticipated limited upside for stock seen in short term,1,neutral,"[{'term': 'Concor', 'sentiment': 'neutral', 'char_from': 21, 'char_to': 27, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2971,sentfin_002971,"Edelweiss clocks Rs 66 cr profit in Q2, total income up by 44%",edelweiss clocks rs 66 cr profit in q2 total income up by 44,1,neutral,"[{'term': 'Edelweiss', 'sentiment': 'neutral', 'char_from': 0, 'char_to': 9, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2972,sentfin_002972,Edelweiss doubles investor wealth in 2014; Rakesh Jhunjhunwala picks up 1 crore shares,edelweiss doubles investor wealth in 2014 rakesh jhunjhunwala picks up 1 crore shares,1,positive,"[{'term': 'Edelweiss', 'sentiment': 'positive', 'char_from': 0, 'char_to': 9, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2973,sentfin_002973,Eicher Motors Q2 net profit rises 41 per cent to Rs 222 crore,eicher motors q2 net profit rises 41 per cent to rs 222 crore,1,positive,"[{'term': 'Eicher Motors', 'sentiment': 'positive', 'char_from': 0, 'char_to': 13, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2974,sentfin_002974,"Equity outclasses gold, realty; 10 stocks where MFs raised stake in June quarter",equity outclasses gold realty 10 stocks where mfs raised stake in june quarter,3,neutral+positive,"[{'term': 'Equity', 'sentiment': 'positive', 'char_from': 0, 'char_to': 6, 'match_status': 'matched', 'match_type': 'whole_word_unique'}, {'term': 'gold', 'sentiment': 'neutral', 'char_from': 18, 'char_to': 22, 'match_status': 'matched', 'match_type': 'whole_word_unique'}, {'term': 'realty', 'sentiment': 'neutral', 'char_from': 24, 'char_to': 30, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
2975,sentfin_002975,Fertilizer manufacturer Coromandel International Q3 net profit up 38% at Rs 94 crore,fertilizer manufacturer coromandel international q3 net profit up 38 at rs 94 crore,1,positive,"[{'term': 'Coromandel International', 'sentiment': 'positive', 'char_from': 24, 'char_to': 48, 'match_status': 'matched', 'match_type': 'whole_word_unique'}]"
